                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.94176,                0.51813,                 1.0417,                0.86287,                0.69911,                0.78167,                0.55409,                 1.0502,                0.56855,                 1.0735,              0.0002476,              0.0002476,              0.0002476
                     78,                0.94912,                0.51832,                 1.0372,                 0.8569,                0.70784,                 0.7831,                0.55332,                 1.0465,                0.56621,                 1.0711,              0.0002377,              0.0002377,              0.0002377
                     79,                0.93214,                0.51097,                 1.0347,                0.86259,                 0.7036,                0.78347,                0.55484,                 1.0484,                0.56718,                 1.0682,              0.0002278,              0.0002278,              0.0002278
                     80,                0.92361,                0.50531,                 1.0275,                0.85982,                0.70483,                0.78323,                0.55515,                 1.0478,                0.56648,                 1.0692,              0.0002179,              0.0002179,              0.0002179
                     81,                0.92264,                0.50834,                 1.0355,                0.86223,                0.70229,                0.78323,                0.55578,                 1.0467,                0.56601,                 1.0711,               0.000208,               0.000208,               0.000208
                     82,                0.91004,                0.49772,                 1.0294,                0.85798,                0.70301,                 0.7826,                 0.5557,                 1.0473,                0.56667,                 1.0689,              0.0001981,              0.0001981,              0.0001981
                     83,                0.92653,                0.50745,                 1.0331,                0.86138,                0.70214,                0.78415,                 0.5572,                  1.046,                0.56467,                 1.0672,              0.0001882,              0.0001882,              0.0001882
                     84,                0.92084,                0.50182,                 1.0294,                0.85995,                0.70225,                0.78369,                0.55677,                 1.0448,                0.56376,                   1.07,              0.0001783,              0.0001783,              0.0001783
                     85,                 0.9279,                0.50325,                 1.0294,                0.85622,                0.70658,                0.78432,                0.55738,                  1.046,                 0.5623,                  1.069,              0.0001684,              0.0001684,              0.0001684
                     86,                0.90431,                0.49112,                 1.0237,                0.85884,                0.70549,                0.78422,                0.55604,                 1.0463,                0.56302,                 1.0693,              0.0001585,              0.0001585,              0.0001585
                     87,                0.92021,                0.49952,                 1.0277,                0.86484,                0.70526,                 0.7855,                0.55737,                 1.0457,                 0.5635,                 1.0689,              0.0001486,              0.0001486,              0.0001486
                     88,                0.89861,                0.48904,                 1.0263,                0.86692,                0.70491,                0.78561,                0.55778,                  1.044,                 0.5617,                 1.0699,              0.0001387,              0.0001387,              0.0001387
                     89,                0.92624,                0.49657,                 1.0286,                0.85648,                 0.7095,                0.78525,                0.55806,                 1.0427,                0.56168,                 1.0711,              0.0001288,              0.0001288,              0.0001288
                     90,                0.92448,                0.49852,                 1.0272,                0.85925,                0.70939,                0.78549,                0.55849,                 1.0418,                0.56213,                 1.0707,              0.0001189,              0.0001189,              0.0001189
                     91,                0.98329,                0.51581,                 1.0255,                0.85813,                0.70799,                 0.7856,                0.55894,                 1.0419,                0.56155,                   1.07,               0.000109,               0.000109,               0.000109
                     92,                0.98447,                0.51465,                 1.0233,                0.86314,                0.70574,                0.78539,                0.55905,                 1.0424,                0.56217,                 1.0697,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.96234,                0.50355,                 1.0229,                0.86535,                0.70625,                0.78537,                0.55921,                 1.0419,                0.56153,                 1.0701,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.96396,                0.50393,                 1.0256,                0.86732,                0.70525,                 0.7854,                0.55972,                 1.0413,                 0.5615,                 1.0703,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.98878,                0.51466,                 1.0243,                0.86851,                  0.706,                 0.7857,                0.55956,                 1.0415,                0.56145,                 1.0702,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.97077,                0.50499,                 1.0216,                0.86467,                0.70832,                 0.7858,                0.55932,                 1.0425,                0.56206,                 1.0711,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.96852,                0.50055,                 1.0202,                0.86864,                0.70464,                0.78609,                0.55991,                 1.0412,                0.56114,                 1.0709,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.96506,                0.49893,                 1.0189,                0.86626,                0.70562,                0.78612,                0.56002,                 1.0424,                0.56139,                 1.0713,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.97677,                0.50784,                 1.0181,                 0.8612,                 0.7083,                 0.7858,                0.55972,                 1.0421,                0.56144,                 1.0708,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.96745,                0.50081,                 1.0156,                0.86395,                 0.7072,                0.78571,                0.55997,                 1.0422,                0.56126,                 1.0705,               1.99e-05,               1.99e-05,               1.99e-05
